Id,Term,Location Capacity,Name,Building Number,Room Number
005-0305,2202 ,16,005 Architecture & Environmental Design,005,0305
005-0305,2218 ,16,005 Architecture & Environmental Design,005,0305
005-0305,2222 ,16,005 Architecture & Environmental Design,005,0305
005-0305,2224 ,16,005 Architecture & Environmental Design,005,0305
005-0308,2182 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2188 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2192 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2198 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2202 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2218 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2222 ,24,005 Architecture & Environmental Design,005,0308
005-0308,2224 ,24,005 Architecture & Environmental Design,005,0308
005-0400,2182 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2184 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2188 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2192 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2194 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2198 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2202 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2218 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2222 ,16,005 Architecture & Environmental Design,005,0400
005-0400,2224 ,16,005 Architecture & Environmental Design,005,0400
005-0401,2182 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2184 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2188 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2192 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2194 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2198 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2202 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2218 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2222 ,16,005 Architecture & Environmental Design,005,0401
005-0401,2224 ,16,005 Architecture & Environmental Design,005,0401
005-0402,2182 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2184 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2188 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2192 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2194 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2198 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2202 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2218 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2222 ,16,005 Architecture & Environmental Design,005,0402
005-0402,2224 ,16,005 Architecture & Environmental Design,005,0402
006-0124,2182 ,180,006 Performing Arts Center,006,0124
006-0124,2184 ,180,006 Performing Arts Center,006,0124
006-0124,2188 ,180,006 Performing Arts Center,006,0124
006-0124,2192 ,180,006 Performing Arts Center,006,0124
006-0124,2194 ,180,006 Performing Arts Center,006,0124
006-0124,2198 ,180,006 Performing Arts Center,006,0124
006-0124,2202 ,180,006 Performing Arts Center,006,0124
006-0124,2218 ,180,006 Performing Arts Center,006,0124
006-0124,2222 ,180,006 Performing Arts Center,006,0124
006-0124,2224 ,180,006 Performing Arts Center,006,0124
006-0128,2208 ,220,006 Performing Arts Center,006,0128
006-0128,2212 ,220,006 Performing Arts Center,006,0128
006-0128,2214 ,220,006 Performing Arts Center,006,0128
006-Load,2208 ,12,006 Performing Arts Center,006,Load
006-Load,2212 ,12,006 Performing Arts Center,006,Load
006-Load,2214 ,12,006 Performing Arts Center,006,Load
006-Plaza,2208 ,12,006 Performing Arts Center,006,Plaza
008-0121,2182 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2184 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2188 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2192 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2194 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2198 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2202 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2218 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2222 ,36,008 Bioresource Ag Engineering,008,0121
008-0121,2224 ,36,008 Bioresource Ag Engineering,008,0121
008-0122,2182 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2184 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2188 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2192 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2194 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2198 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2202 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2208 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2212 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2214 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2218 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2222 ,30,008 Bioresource Ag Engineering,008,0122
008-0122,2224 ,30,008 Bioresource Ag Engineering,008,0122
008-0123,2182 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2184 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2188 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2192 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2194 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2198 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2202 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2218 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2222 ,150,008 Bioresource Ag Engineering,008,0123
008-0123,2224 ,150,008 Bioresource Ag Engineering,008,0123
008A-0001,2182 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2184 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2188 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2192 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2194 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2198 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2202 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2208 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2212 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2214 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2218 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2222 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0001,2224 ,24,008A Bioresource Ag Engineering Shop,008A,0001
008A-0002,2182 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2184 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2188 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2192 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2194 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2198 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2202 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2208 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2212 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2214 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2218 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2222 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0002,2224 ,24,008A Bioresource Ag Engineering Shop,008A,0002
008A-0003E,2182 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2184 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2188 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2192 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2194 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2198 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2202 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2208 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2212 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2214 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2218 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2222 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0003E,2224 ,24,008A Bioresource Ag Engineering Shop,008A,0003E
008A-0004,2182 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2184 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2188 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2192 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2194 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2198 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2202 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2208 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2212 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2214 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2218 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2222 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0004,2224 ,24,008A Bioresource Ag Engineering Shop,008A,0004
008A-0005,2182 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2184 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2188 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2192 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2194 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2198 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2202 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2208 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2212 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2214 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2218 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2222 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0005,2224 ,24,008A Bioresource Ag Engineering Shop,008A,0005
008A-0006,2182 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2184 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2188 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2192 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2194 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2198 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2202 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2212 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2214 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0006,2224 ,16,008A Bioresource Ag Engineering Shop,008A,0006
008A-0033,2182 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2184 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2188 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2192 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2194 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2198 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2202 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2208 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2218 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2222 ,36,008A Bioresource Ag Engineering Shop,008A,0033
008A-0033,2224 ,36,008A Bioresource Ag Engineering Shop,008A,0033
010-0100,2182 ,24,010 Erhart Agriculture,010,0100
010-0100,2184 ,24,010 Erhart Agriculture,010,0100
010-0100,2188 ,24,010 Erhart Agriculture,010,0100
010-0100,2192 ,24,010 Erhart Agriculture,010,0100
010-0100,2194 ,24,010 Erhart Agriculture,010,0100
010-0100,2198 ,24,010 Erhart Agriculture,010,0100
010-0100,2202 ,24,010 Erhart Agriculture,010,0100
010-0100,2218 ,24,010 Erhart Agriculture,010,0100
010-0100,2222 ,24,010 Erhart Agriculture,010,0100
010-0100,2224 ,24,010 Erhart Agriculture,010,0100
010-0102,2182 ,24,010 Erhart Agriculture,010,0102
010-0102,2184 ,24,010 Erhart Agriculture,010,0102
010-0102,2188 ,24,010 Erhart Agriculture,010,0102
010-0102,2192 ,24,010 Erhart Agriculture,010,0102
010-0102,2194 ,24,010 Erhart Agriculture,010,0102
010-0102,2198 ,24,010 Erhart Agriculture,010,0102
010-0102,2202 ,24,010 Erhart Agriculture,010,0102
010-0102,2222 ,24,010 Erhart Agriculture,010,0102
010-0102,2224 ,24,010 Erhart Agriculture,010,0102
010-0105,2182 ,24,010 Erhart Agriculture,010,0105
010-0105,2184 ,24,010 Erhart Agriculture,010,0105
010-0105,2188 ,24,010 Erhart Agriculture,010,0105
010-0105,2192 ,24,010 Erhart Agriculture,010,0105
010-0105,2194 ,24,010 Erhart Agriculture,010,0105
010-0105,2196 ,24,010 Erhart Agriculture,010,0105
010-0105,2198 ,24,010 Erhart Agriculture,010,0105
010-0105,2202 ,24,010 Erhart Agriculture,010,0105
010-0105,2208 ,24,010 Erhart Agriculture,010,0105
010-0105,2212 ,24,010 Erhart Agriculture,010,0105
010-0105,2214 ,24,010 Erhart Agriculture,010,0105
010-0105,2218 ,24,010 Erhart Agriculture,010,0105
010-0105,2222 ,24,010 Erhart Agriculture,010,0105
010-0105,2224 ,24,010 Erhart Agriculture,010,0105
010-0111,2182 ,38,010 Erhart Agriculture,010,0111
010-0111,2184 ,38,010 Erhart Agriculture,010,0111
010-0111,2188 ,38,010 Erhart Agriculture,010,0111
010-0111,2192 ,38,010 Erhart Agriculture,010,0111
010-0111,2194 ,38,010 Erhart Agriculture,010,0111
010-0111,2198 ,38,010 Erhart Agriculture,010,0111
010-0111,2202 ,38,010 Erhart Agriculture,010,0111
010-0111,2218 ,38,010 Erhart Agriculture,010,0111
010-0111,2222 ,38,010 Erhart Agriculture,010,0111
010-0111,2224 ,38,010 Erhart Agriculture,010,0111
010-0115,2182 ,38,010 Erhart Agriculture,010,0115
010-0115,2184 ,38,010 Erhart Agriculture,010,0115
010-0115,2188 ,38,010 Erhart Agriculture,010,0115
010-0115,2192 ,38,010 Erhart Agriculture,010,0115
010-0115,2194 ,38,010 Erhart Agriculture,010,0115
010-0115,2198 ,38,010 Erhart Agriculture,010,0115
010-0115,2202 ,38,010 Erhart Agriculture,010,0115
010-0115,2218 ,38,010 Erhart Agriculture,010,0115
010-0115,2222 ,38,010 Erhart Agriculture,010,0115
010-0115,2224 ,38,010 Erhart Agriculture,010,0115
010-0122,2182 ,24,010 Erhart Agriculture,010,0122
010-0122,2184 ,24,010 Erhart Agriculture,010,0122
010-0122,2188 ,24,010 Erhart Agriculture,010,0122
010-0122,2192 ,24,010 Erhart Agriculture,010,0122
010-0122,2194 ,24,010 Erhart Agriculture,010,0122
010-0122,2198 ,24,010 Erhart Agriculture,010,0122
010-0122,2202 ,24,010 Erhart Agriculture,010,0122
010-0122,2218 ,24,010 Erhart Agriculture,010,0122
010-0122,2222 ,24,010 Erhart Agriculture,010,0122
010-0122,2224 ,24,010 Erhart Agriculture,010,0122
010-0124,2182 ,48,010 Erhart Agriculture,010,0124
010-0124,2184 ,48,010 Erhart Agriculture,010,0124
010-0124,2188 ,48,010 Erhart Agriculture,010,0124
010-0124,2192 ,48,010 Erhart Agriculture,010,0124
010-0124,2194 ,48,010 Erhart Agriculture,010,0124
010-0124,2198 ,48,010 Erhart Agriculture,010,0124
010-0124,2202 ,48,010 Erhart Agriculture,010,0124
010-0124,2218 ,48,010 Erhart Agriculture,010,0124
010-0124,2222 ,48,010 Erhart Agriculture,010,0124
010-0124,2224 ,48,010 Erhart Agriculture,010,0124
010-0125,2182 ,40,010 Erhart Agriculture,010,0125
010-0125,2184 ,40,010 Erhart Agriculture,010,0125
010-0125,2188 ,40,010 Erhart Agriculture,010,0125
010-0125,2192 ,40,010 Erhart Agriculture,010,0125
010-0125,2194 ,40,010 Erhart Agriculture,010,0125
010-0125,2198 ,40,010 Erhart Agriculture,010,0125
010-0125,2202 ,40,010 Erhart Agriculture,010,0125
010-0125,2218 ,40,010 Erhart Agriculture,010,0125
010-0125,2222 ,40,010 Erhart Agriculture,010,0125
010-0125,2224 ,40,010 Erhart Agriculture,010,0125
010-0126,2182 ,48,010 Erhart Agriculture,010,0126
010-0126,2184 ,48,010 Erhart Agriculture,010,0126
010-0126,2188 ,48,010 Erhart Agriculture,010,0126
010-0126,2192 ,48,010 Erhart Agriculture,010,0126
010-0126,2194 ,48,010 Erhart Agriculture,010,0126
010-0126,2198 ,48,010 Erhart Agriculture,010,0126
010-0126,2202 ,48,010 Erhart Agriculture,010,0126
010-0126,2218 ,48,010 Erhart Agriculture,010,0126
010-0126,2222 ,48,010 Erhart Agriculture,010,0126
010-0126,2224 ,48,010 Erhart Agriculture,010,0126
010-0128,2182 ,30,010 Erhart Agriculture,010,0128
010-0128,2184 ,30,010 Erhart Agriculture,010,0128
010-0128,2188 ,30,010 Erhart Agriculture,010,0128
