Code,Term,Name,Catalog CIP Code,College
AEPS,2182 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2184 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2186 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2188 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2192 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2194 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2196 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2198 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2202 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2204 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2206 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2208 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2212 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2214 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2216 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2218 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2222 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AEPS,2224 ,Ag and Environmental Plant Science,01.1102 AEPS,CAGR
AG,2182 ,Agriculture,01.0000 AG,CAGR
AG,2184 ,Agriculture,01.0000 AG,CAGR
AG,2188 ,Agriculture,01.0000 AG,CAGR
AG,2192 ,Agriculture,01.0000 AG,CAGR
AG,2194 ,Agriculture,01.0000 AG,CAGR
AG,2198 ,Agriculture,01.0000 AG,CAGR
AG,2202 ,Agriculture,01.0000 AG,CAGR
AG,2204 ,Agriculture,01.0000 AG,CAGR
AG,2208 ,Agriculture,01.0000 AG,CAGR
AG,2212 ,Agriculture,01.0000 AG,CAGR
AG,2214 ,Agriculture,01.0000 AG,CAGR
AG,2218 ,Agriculture,01.0000 AG,CAGR
AG,2222 ,Agriculture,01.0000 AG,CAGR
AG,2224 ,Agriculture,01.0000 AG,CAGR
AGB,2182 ,Agribusiness,01.0101 AGB,CAGR
AGB,2184 ,Agribusiness,01.0101 AGB,CAGR
AGB,2186 ,Agribusiness,01.0101 AGB,CAGR
AGB,2188 ,Agribusiness,01.0101 AGB,CAGR
AGB,2192 ,Agribusiness,01.0101 AGB,CAGR
AGB,2194 ,Agribusiness,01.0101 AGB,CAGR
AGB,2196 ,Agribusiness,01.0101 AGB,CAGR
AGB,2198 ,Agribusiness,01.0101 AGB,CAGR
AGB,2202 ,Agribusiness,01.0101 AGB,CAGR
AGB,2204 ,Agribusiness,01.0101 AGB,CAGR
AGB,2206 ,Agribusiness,01.0101 AGB,CAGR
AGB,2208 ,Agribusiness,01.0101 AGB,CAGR
AGB,2212 ,Agribusiness,01.0101 AGB,CAGR
AGB,2214 ,Agribusiness,01.0101 AGB,CAGR
AGB,2216 ,Agribusiness,01.0101 AGB,CAGR
AGB,2218 ,Agribusiness,01.0101 AGB,CAGR
AGB,2222 ,Agribusiness,01.0101 AGB,CAGR
AGB,2224 ,Agribusiness,01.0101 AGB,CAGR
AGC,2182 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2184 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2186 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2188 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2192 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2194 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2198 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2202 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2204 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2208 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2212 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2214 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2218 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2222 ,Agricultural Communication,01.0000 AGC,CAGR
AGC,2224 ,Agricultural Communication,01.0000 AGC,CAGR
AGED,2182 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2184 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2186 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2188 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2192 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2194 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2196 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2198 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2202 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2204 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2208 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2212 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2214 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2218 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2222 ,Agricultural Education,01.0000 AGED,CAGR
AGED,2224 ,Agricultural Education,01.0000 AGED,CAGR
ASCI,2182 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2184 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2186 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2188 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2192 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2194 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2196 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2198 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2202 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2204 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2206 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2208 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2212 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2214 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2216 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2218 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2222 ,Animal Science,01.0901 ASCI,CAGR
ASCI,2224 ,Animal Science,01.0901 ASCI,CAGR
BRAE,2182 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2184 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2186 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2188 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2192 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2194 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2196 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2198 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2202 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2204 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2206 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2208 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2212 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2214 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2216 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2218 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2222 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
BRAE,2224 ,BioResource and Agricultural Engineering,14.0301 BRAE,CAGR
DSCI,2182 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2184 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2186 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2188 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2192 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2194 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2196 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2198 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2202 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2204 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2206 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2208 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2212 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2214 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2216 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2218 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2222 ,Dairy Science,01.0905 DSCI,CAGR
DSCI,2224 ,Dairy Science,01.0905 DSCI,CAGR
ERSC,2182 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2184 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2188 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2192 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2194 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2196 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2198 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2202 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2204 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2208 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2212 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2214 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2216 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2218 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2222 ,Earth Science,40.0601 ERSC,CAGR
ERSC,2224 ,Earth Science,40.0601 ERSC,CAGR
ESCI,2196 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2198 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2202 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2204 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2206 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2208 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2212 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2214 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2216 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2218 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2222 ,Environmental Sciences,03.0104 ESCI,CAGR
ESCI,2224 ,Environmental Sciences,03.0104 ESCI,CAGR
FSN,2182 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2184 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2186 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2188 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2192 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2194 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2196 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2198 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2202 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2204 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2206 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2208 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2212 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2214 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2216 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2218 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2222 ,Food Science and Nutrition,01.1001 FSN,CAGR
FSN,2224 ,Food Science and Nutrition,01.1001 FSN,CAGR
MSL,2182 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2184 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2188 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2192 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2194 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2198 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2202 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2204 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2208 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2212 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2214 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2218 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2222 ,Military Science Leadership,29.0101 MSL,CAGR
MSL,2224 ,Military Science Leadership,29.0101 MSL,CAGR
NR,2182 ,Natural Resources,03.0501 NR,CAGR
NR,2184 ,Natural Resources,03.0501 NR,CAGR
NR,2186 ,Natural Resources,03.0501 NR,CAGR
NR,2188 ,Natural Resources,03.0501 NR,CAGR
NR,2192 ,Natural Resources,03.0501 NR,CAGR
NR,2194 ,Natural Resources,03.0501 NR,CAGR
NR,2196 ,Natural Resources,03.0501 NR,CAGR
NR,2198 ,Natural Resources,03.0501 NR,CAGR
NR,2202 ,Natural Resources,03.0501 NR,CAGR
NR,2204 ,Natural Resources,03.0501 NR,CAGR
NR,2206 ,Natural Resources,03.0501 NR,CAGR
NR,2208 ,Natural Resources,03.0501 NR,CAGR
NR,2212 ,Natural Resources,03.0501 NR,CAGR
NR,2214 ,Natural Resources,03.0501 NR,CAGR
NR,2216 ,Natural Resources,03.0501 NR,CAGR
NR,2218 ,Natural Resources,03.0501 NR,CAGR
NR,2222 ,Natural Resources,03.0501 NR,CAGR
NR,2224 ,Natural Resources,03.0501 NR,CAGR
RPTA,2182 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2184 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2188 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2192 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2194 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2196 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2198 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2202 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2204 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2206 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2208 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2212 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2214 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2216 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2218 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2222 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
RPTA,2224 ,"Recreation, Parks and Tourism Administration",31.0301 RPTA,CAGR
SS,2182 ,Soil Science,01.1201 SS,CAGR
SS,2184 ,Soil Science,01.1201 SS,CAGR
SS,2186 ,Soil Science,01.1201 SS,CAGR
SS,2188 ,Soil Science,01.1201 SS,CAGR
SS,2192 ,Soil Science,01.1201 SS,CAGR
SS,2194 ,Soil Science,01.1201 SS,CAGR
SS,2198 ,Soil Science,01.1201 SS,CAGR
SS,2202 ,Soil Science,01.1201 SS,CAGR
SS,2204 ,Soil Science,01.1201 SS,CAGR
SS,2206 ,Soil Science,01.1201 SS,CAGR
SS,2208 ,Soil Science,01.1201 SS,CAGR
SS,2212 ,Soil Science,01.1201 SS,CAGR
SS,2214 ,Soil Science,01.1201 SS,CAGR
SS,2216 ,Soil Science,01.1201 SS,CAGR
SS,2218 ,Soil Science,01.1201 SS,CAGR
SS,2222 ,Soil Science,01.1201 SS,CAGR
SS,2224 ,Soil Science,01.1201 SS,CAGR
WVIT,2182 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2184 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2186 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2188 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2192 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2194 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2196 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2198 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2202 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2204 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2206 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2208 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2212 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2214 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2216 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2218 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2222 ,Wine and Viticulture,01.1103 WVIT,CAGR
WVIT,2224 ,Wine and Viticulture,01.1103 WVIT,CAGR
ARCE,2182 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2184 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2186 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2188 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2192 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2194 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2196 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2198 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2202 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2204 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2206 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2208 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2212 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2214 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2216 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2218 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2222 ,Architectural Engineering,14.0401 ARCE,CAED
ARCE,2224 ,Architectural Engineering,14.0401 ARCE,CAED
ARCH,2182 ,Architecture,04.0201 ARCH,CAED
ARCH,2184 ,Architecture,04.0201 ARCH,CAED
ARCH,2186 ,Architecture,04.0201 ARCH,CAED
ARCH,2188 ,Architecture,04.0201 ARCH,CAED
ARCH,2192 ,Architecture,04.0201 ARCH,CAED
ARCH,2194 ,Architecture,04.0201 ARCH,CAED
ARCH,2196 ,Architecture,04.0201 ARCH,CAED
ARCH,2198 ,Architecture,04.0201 ARCH,CAED
ARCH,2202 ,Architecture,04.0201 ARCH,CAED
ARCH,2204 ,Architecture,04.0201 ARCH,CAED
ARCH,2206 ,Architecture,04.0201 ARCH,CAED
ARCH,2208 ,Architecture,04.0201 ARCH,CAED
ARCH,2212 ,Architecture,04.0201 ARCH,CAED
ARCH,2214 ,Architecture,04.0201 ARCH,CAED
ARCH,2216 ,Architecture,04.0201 ARCH,CAED
ARCH,2218 ,Architecture,04.0201 ARCH,CAED
ARCH,2222 ,Architecture,04.0201 ARCH,CAED
ARCH,2224 ,Architecture,04.0201 ARCH,CAED
CM,2182 ,Construction Management,14.0801 CM,CAED
CM,2184 ,Construction Management,14.0801 CM,CAED
CM,2186 ,Construction Management,14.0801 CM,CAED
